"A[0,1]",b[0],"Q[0,0]",p[1],x
1.4741972284518732,-0.6287355734959817,0.12900282906723337,0.9698222926306982,"[-2.8965048414977805, -1.1542415149457852]"
1.9365809889261798,-0.7070301733439922,0.5193837371568242,0.3741484904361637,"[-1.3702757938034373, -0.6271724769127598]"
1.5425155751766646,-1.0295195066103278,0.433092108685017,0.6400021043514891,"[-1.1102455430051705, -0.9340238154123771]"
1.7161043228030362,-0.7875448698118198,0.25228172974861607,0.518206140375053,"[-2.0781341949514496, -0.9074451094873199]"
1.7888468816464387,-1.127643220041717,0.28414221668347095,0.06699486837850088,"[-1.5076624466030697, -0.9425458986416789]"
1.4353013687249287,-1.0220872203747489,0.2005951884992051,0.6249982567267519,"[-1.5235320387365643, -1.105267720488223]"
1.3746618631363523,-0.7482036296182591,0.3238637075202686,0.505339752688538,"[-1.2853068467726523, -0.890598521291948]"
1.2706593071200574,-1.0749519258841886,0.1411354806847397,0.27512126736356446,"[-0.859487954980594, -1.0965173195933917]"
1.6630293150568778,-1.233968992417615,0.22668794654910351,0.5729300475535225,"[-1.6826109158517022, -1.116754630577555]"
2.0452291119542654,-1.0801489204677177,0.23003617322462322,0.8044426742257456,"[-2.614724030303355, -1.0016596480678512]"
2.220965822175194,-0.7259961457875801,0.33728938616433324,0.8932051706671565,"[-2.3421753513190007, -0.7174896130841649]"
2.343891274019046,-1.035039671624968,0.7285147444629467,0.6943794733575972,"[-1.120673439656065, -0.6186843983528247]"
1.686492563177537,-0.8826348299894952,0.5485082520647003,0.8416945086657074,"[-1.2117994802829675, -0.7894944151554035]"
1.6964027588637665,-0.9222533526459342,0.9390775212273993,0.7151703514855241,"[-0.7393503956591513, -0.7050821509759296]"
2.2959517214546237,-1.0715984733417678,0.06791916873242798,0.7678919275725035,"[-6.1508194622893395, -1.4590100852896564]"
1.376836951794766,-0.8302225500509653,0.06353176716519904,0.7334206955301938,"[-2.5322504768408285, -1.2842113187851303]"
2.0115143481620223,-0.9648855811979167,0.9170571855719895,0.5373498978164978,"[-0.8185959029303179, -0.6304143428732942]"
1.5015184626178362,-1.093232856680398,0.4360068980565355,0.30114175043614777,"[-0.8656845539235124, -0.9416308077739096]"
2.021025076107242,-1.1853012634598266,0.8616835250114312,0.46493976344974575,"[-0.7925159508576324, -0.731729338931348]"
2.296549255904412,-0.7365642901325998,0.3957241415344359,0.8860288249078048,"[-2.0848484203248976, -0.6569753223309576]"
1.6763218400725703,-0.8678818708138477,0.1733042419318389,0.5811635014400064,"[-2.4556072761772785, -1.060309948798743]"
1.4160767488021107,-1.1523745975555102,0.5659728623780647,0.1248912897171931,"[-0.5110151615062168, -0.9474421868865981]"
1.2845817262690153,-1.180257146889193,0.6674145436881921,0.5401393553403797,"[-0.3937273595341338, -1.0323133480241622]"
1.9887590886095334,-0.7440940643781007,0.9619310730293178,0.07740201112249467,"[-0.7555105258565541, -0.5148585459458407]"
1.643845390707409,-1.1412565752810555,0.5787377706263851,0.185026619488869,"[-0.7829825012815783, -0.8706825703641087]"
1.643087314523518,-0.7512281852658094,0.23257253312494675,0.34449943249954096,"[-1.9958946775553228, -0.9071294413527582]"
1.4757411492846413,-0.7485137525678018,0.5687532653782054,0.944107382206631,"[-1.1284217150358122, -0.7904318920156305]"
1.9816122543947305,-1.1573824127983492,0.8921713271161635,0.12768751319566995,"[-0.6984652211170281, -0.7146144694836659]"
2.378032113631032,-0.9983096786788515,0.8396511304837994,0.13048218682670376,"[-0.9032596822261497, -0.5604930335955672]"
2.018254908904753,-0.6616616298999957,0.6667012305846224,0.39706862964483747,"[-1.1623375642564424, -0.5411521744136062]"
1.9571449797129121,-0.9188089793027155,0.5490166939872022,4.931364336913102e-05,"[-1.1173009279446595, -0.6809148206088417]"
2.281229620804309,-1.1000214539318929,0.4129952850215445,0.9466032935871606,"[-1.8671969756479987, -0.7853737602725224]"
1.6744760729987007,-1.110317383993845,0.42067977871911133,0.9412774954380101,"[-1.3537164321946535, -0.9625243475320401]"
1.4087903514049658,-0.994704364523911,0.5559702729757647,0.35606930700841344,"[-0.7030990399134659, -0.8909253757429312]"
1.2883005997997208,-1.0090845991472428,0.7424071152033791,0.44394339128423166,"[-0.45644499066777766, -0.9144981100757503]"
1.3378611260293585,-1.1302757240389334,0.10845985878915831,0.9426565010377274,"[-1.6527475745239966, -1.3023957733192677]"
1.2747848047931905,-0.9084036881795621,0.5924658879284632,0.44325893179106957,"[-0.6002528549406296, -0.8869990626964092]"
1.7620423340538796,-0.6989141397685733,0.9707598705397753,0.281884102150189,"[-0.7333489896197614, -0.5508047112291523]"
1.314830158729433,-1.101804425688033,0.5483822074970306,0.7687713313177125,"[-0.6464178134500032, -1.0200806668927829]"
2.2784409167272504,-0.6660108964302852,0.35266026691300245,0.8035858513096988,"[-2.287524057911469, -0.6641787963769272]"
2.101234564705777,-0.8763907835067235,0.12306524903475202,0.8303093215202189,"[-4.280505472070533, -1.1716247715291757]"
2.0060723151461866,-1.0682209481225189,0.5659155699049558,0.10905753939208684,"[-1.0853012586912214, -0.7328791379588434]"
2.327662067601408,-0.8366146983521621,0.039661487174641796,0.9667857274698869,"[-8.495209687940328, -1.711235444136952]"
1.3328578537462163,-1.0052713618760782,0.3680046891191957,0.05785768656722967,"[-0.6458411692105582, -0.9336975981925054]"
1.7127277653996384,-0.9664016009427004,0.9355535176653501,0.7914867919598306,"[-0.7483294828395486, -0.7260799807424585]"
2.024723028412559,-0.9455988228231978,0.2864559416597775,0.5270496536711906,"[-2.1716586461351444, -0.8642985724076696]"
1.4040773523691503,-0.9084021080688804,0.5565387669806809,0.2345790299447026,"[-0.7184962309285751, -0.8365121913951601]"
1.638169520851309,-1.2419992696702689,0.883614797377802,0.4606038917608922,"[-0.5688418396182008, -0.8867788610465015]"
2.215072881402406,-1.2520997617082745,0.925494604632546,0.2929185249316818,"[-0.7583087432757962, -0.6920637939334661]"
1.5384032165176031,-1.2093472948972952,0.4413904092353318,0.4624758154046308,"[-0.8833991234800295, -0.998796551331066]"
2.0098128447520502,-0.8908044819340408,0.15962962436847505,0.5454514253527771,"[-3.2711500832919604, -1.0460747070989616]"
2.1605211479303996,-1.1321801249684855,0.7550401631014171,0.6282160472775935,"[-0.9940383110428878, -0.6944457003232192]"
1.4380534208894848,-0.9151413212372248,0.9417090486305695,0.3502536704286532,"[-0.524654839715505, -0.7715079259000233]"
2.23191050507574,-0.8929318077464152,0.11677627731752649,0.8855143400594482,"[-4.75317902616473, -1.1888802357995498]"
2.3412265520413427,-1.0509931512917141,0.8184428932775955,0.6301214967924721,"[-0.9922799059459518, -0.6058902659380051]"
1.912114426543835,-1.2299882579979315,0.3856462469985751,0.9493621751431495,"[-1.6259731529608683, -0.9582254781158471]"
1.3197230500361257,-0.7128285390906285,0.2590947211405845,0.95385503345293,"[-1.6409373701525614, -1.0006793903170565]"
2.4137152672229503,-1.049344221895542,0.8201399186453844,0.8113672455735856,"[-1.0377048241611186, -0.5939816296281439]"
2.0996008086350257,-1.0144063252809787,0.0752121238861635,0.4371629066694228,"[-4.872770241469177, -1.3427526508728431]"
2.3968636271171424,-1.1026225567339223,0.6242216218368316,0.3489877314737837,"[-1.2080879367541029, -0.6467157555888815]"
1.2929604200284956,-1.066527940074978,0.8659405759983904,0.418917128238814,"[-0.36965525137814, -0.9307674897985507]"
1.4566457906380552,-0.7296691785788157,0.10393926598594516,0.6778084631859901,"[-2.652572169134319, -1.1754143628620322]"
2.3358137006196156,-1.2468305452485458,0.753997082166,0.05094219899163577,"[-0.9092343349041259, -0.6779668486984634]"
2.1580507827889157,-0.7987199598067091,0.9260881806156558,0.39491882249996224,"[-0.8647058127201146, -0.5185237953074472]"
2.130552490612251,-0.7516586439689453,0.13056370004736606,0.7148145443830929,"[-4.2501222379592285, -1.0916758050215383]"
1.932848037640868,-0.7001605162320104,0.28243093876691105,0.21104151114922987,"[-2.119705842783108, -0.7684432204379218]"
2.2170637879481907,-1.0200470480831936,0.9800450652647232,0.2695616318266403,"[-0.7656122579895152, -0.5879958037797016]"
1.744386878702045,-1.1867153660444962,0.5065871857129703,0.0442436442630898,"[-0.8974741065601849, -0.8708694081497038]"
1.5391270335690863,-0.8925691489532235,0.8639297878891679,0.5149186706640554,"[-0.6796400851837328, -0.7434752364634027]"
2.311295498332552,-0.7789620690256669,0.19906051296737315,0.3476511674213011,"[-3.236770110284136, -0.8557269997157974]"
2.024904850470257,-1.22477448986503,0.07288152486276056,0.11971194845077304,"[-3.9823580241070298, -1.333302444486206]"
2.190067465653037,-1.0945953385877054,0.6559876839147296,0.6777244279365339,"[-1.1607434165333599, -0.6961092400707535]"
1.2647573212530185,-0.681400401900316,0.9311904800858843,0.824835824500663,"[-0.6463860005318675, -0.7280582657293395]"
2.260521881156833,-0.791994408684088,0.04876205207963247,0.9829459539084356,"[-7.647307379785353, -1.6033911456241223]"
1.2690919149650794,-0.980556410245435,0.5489355517404375,0.5591195909324115,"[-0.604964133512935, -0.9492067972075674]"
1.2991921558328992,-0.9978951033231781,0.8843110519441061,0.9447863803154513,"[-0.5428539640343524, -0.9228536471503349]"
2.207275805105662,-1.0402648923396993,0.680605857129527,0.13915073794476196,"[-1.0274664218478942, -0.6437033826213868]"
2.0461074321375894,-0.9055388700125496,0.022587094310419276,0.6133714162503241,"[-7.202025043596889, -1.7462995864066224]"
2.243587828976842,-0.7369303064075172,0.021706462753397493,0.2885332941275973,"[-8.552790781323138, -1.7404363086864885]"
1.8294738150523984,-0.8771706840298491,0.5698623544771932,0.24046491242671386,"[-1.0932945857872718, -0.7008129586483715]"
1.3619168116818026,-0.7392476624614881,0.37913212764265003,0.2800881999106207,"[-1.0537117987735123, -0.8293713285227263]"
2.092854620307828,-1.02063375460652,0.6469714902245203,0.4056221461575169,"[-1.0970719021136075, -0.6818348089124777]"
1.8115360041124953,-1.2547793348825063,0.027107150471390118,0.03780715317694072,"[-3.821452994648973, -1.4740076590733069]"
1.767328445404426,-0.8272353409093456,0.5864807613114552,0.45772215223611423,"[-1.116098090741234, -0.701980367236349]"
2.00981383249098,-0.7723981151470886,0.8233010082364844,0.6913848022675539,"[-0.9889189759253384, -0.5665632262443173]"
1.4886789177081436,-1.1549287176691518,0.7503690934712814,0.34891123951371383,"[-0.5424026601557281, -0.9107609803322372]"
2.049399004499348,-1.0776022629202067,0.02990291929996647,0.02909134130706481,"[-5.630872863757491, -1.5434947538518942]"
2.3164655106858962,-0.738914461464169,0.19935751130027357,0.7204880608867562,"[-3.4854743171266533, -0.8762958289318734]"
1.4745027200403535,-0.9067416910604059,0.2594474832731073,0.8811736683859687,"[-1.68897871289071, -1.0392161020935131]"
1.8428246172789187,-0.6665780579857757,0.016209062450014078,0.3220992459977575,"[-6.161718283297328, -1.6001707295406904]"
1.4026114556100513,-1.078358299301242,0.689812486423094,0.3838734536147479,"[-0.5475916381245458, -0.9134263134727377]"
1.8686062383000746,-1.1349409055491217,0.9546726635861646,0.4934382398084165,"[-0.6868065917861685, -0.7435108512925339]"
2.362943703425978,-0.9731100308200974,0.4498861294331695,0.20750859172066316,"[-1.6021205268410774, -0.6629543171447945]"
1.741402182606776,-1.1348418755645229,0.963003623218134,0.7216921310584486,"[-0.6713852536839405, -0.7944850720316133]"
2.1995882788342067,-1.149301938860244,0.8426565157129224,0.9216552890816687,"[-0.9606751551411313, -0.68427758607737]"
1.6604754417324392,-0.8015596961101477,0.7020991133649105,0.38812725210801713,"[-0.8968330625441995, -0.6827803881882969]"
2.309115681064058,-0.7710801828100015,0.915240821354031,0.9344046800302906,"[-0.9967366615676603, -0.49380981171921323]"
1.288939738438421,-0.675489564815955,0.5706196886887407,0.9080435799717466,"[-0.9887531529201734, -0.808196399472669]"
1.8141316239861698,-1.0412462506079254,0.3945514443873771,0.7225321551238817,"[-1.5318453406096426, -0.8867220422937133]"
1.9507207945927938,-1.2421521177024206,0.009863659140249448,0.40795461507359354,"[-6.056066892612637, -1.7866606324369183]"
1.8034140168395618,-0.8312660604163099,0.3036975460328494,0.4562856854057977,"[-1.881959107414717, -0.8474647816755996]"
1.4517246474671897,-0.8542327241649746,0.3379799618677146,0.330484670872487,"[-1.188757143060516, -0.8917253149462021]"
1.912677904958378,-1.0059719429326126,0.4296096028194679,0.2678255283414793,"[-1.3766751743126886, -0.7925444713916283]"
1.3223364742133075,-1.1878854145726974,0.9160729896142389,0.588188710384861,"[-0.35596966857552587, -0.9980318832353465]"
1.5186831977293191,-1.1991567029538288,0.503547794066978,0.8736985986430101,"[-0.9316137204321182, -1.0168148099377454]"
2.0789808373291363,-0.7391012731564951,0.824268937890444,0.39875768112080834,"[-0.9581681809088954, -0.5262192744012106]"
2.383022694632299,-1.0927443541658999,0.7003822734874947,0.7098109203601292,"[-1.1599902242698337, -0.6388509378065255]"
1.7141319981912435,-1.076898814094607,0.07016204068217835,0.897809324243813,"[-3.7422145864560874, -1.4368616758911494]"
2.2942615176772403,-0.6703562619675808,0.3644349731997206,0.8630932751280117,"[-2.2543265244538224, -0.6561333840401249]"
2.407568093231975,-0.703286680095819,0.21103831375664184,0.13969452046539577,"[-3.1437369612995907, -0.7757636461180716]"
2.233064142013725,-0.6940793997218985,0.19338231874574896,0.13645999853905277,"[-3.145749035513782, -0.8325966452393098]"
1.5360195896561482,-0.7492183085788827,0.961951785034303,0.0818180689076492,"[-0.5868320810524832, -0.6292736099608969]"
1.7081194384647325,-0.8106309283347238,0.5633603386905702,0.20394233313483145,"[-1.0441173520216838, -0.7009839513272195]"
2.388739972346876,-1.0050574296850587,0.2270682800995869,0.17603269598127447,"[-2.779354600236744, -0.8517084201121264]"
2.0604660308521003,-1.020893728912879,0.8122641634732652,0.02799505695709914,"[-0.8115143739706888, -0.6413465023963887]"
1.755112836356046,-0.8209486069313443,0.8908474308326224,0.5260485960459409,"[-0.7954272112447903, -0.6356109880450382]"
2.1362848089142603,-0.6935304468848765,0.7678686824882364,0.10054589947660753,"[-0.9889505033198714, -0.49610916563262625]"
1.4916371623646967,-0.9131273132645242,0.832248771006977,0.1615542736140615,"[-0.5741996314137882, -0.7547456300804314]"
2.035423700532567,-0.6803740477562306,0.903015602199309,0.6313228413322965,"[-0.9302103786141976, -0.5035404542627914]"
1.7190828338723068,-0.7491744367250691,0.828285901963218,0.09749418304275703,"[-0.7641071065370449, -0.6004330142585492]"
2.3943301680637394,-0.7492361742192114,0.8392607544012803,0.49605428159797216,"[-1.0224609440124353, -0.4710916562012616]"
2.1681767277691675,-0.776869205719491,0.004192789946575681,0.877485143359967,"[-10.532391808537929, -2.1575696714528187]"
2.3979536877538252,-0.8626422958870338,0.3815726831683218,0.13044862053270312,"[-1.8833804960218745, -0.6506516999329423]"
2.1416594236068534,-1.197026006151619,0.30406994005603827,0.6115661292152004,"[-2.0715412670331546, -0.9171904938271882]"
1.6505913259269194,-0.9397509740590236,0.30835107473707635,0.3335976956652891,"[-1.5053386449784694, -0.9071399459309903]"
1.5063999513511257,-1.0088330145485984,0.37025167754560284,0.2149380885039447,"[-1.013111311234681, -0.9188011357874659]"
2.2090175894532553,-1.1144454842227516,0.7484735292381682,0.7330963426078176,"[-1.0436255367300813, -0.6794860965921131]"
1.8429319958404748,-1.1438926459113261,0.04839734152617148,0.2343883201866186,"[-3.9679323757447658, -1.4181669498167304]"
2.169192247065744,-0.7037542965925326,0.8017606468813374,0.42696154615006787,"[-1.0196623104130178, -0.49854036495709353]"
1.6989817976637107,-1.1446894533416667,0.0039301021870769,0.6626014782377784,"[-4.803669450639014, -1.7209930975560848]"
2.089998403532058,-1.1841397140168075,0.9176809657581012,0.71236971995751,"[-0.8153147458327432, -0.7110657624346329]"
2.2323593128980637,-0.7123200709921154,0.01820460743396657,0.28695364548131097,"[-8.817913007540469, -1.7821552778809178]"
2.000805557888342,-0.6578004212025217,0.10475568305609129,0.3345851631756569,"[-4.236499733289795, -1.1130360548399272]"
2.3953491263068836,-0.9732571210666519,0.846389673610676,0.04947354895212097,"[-0.8922207204780661, -0.544275199417666]"
1.478460332251612,-0.9792782479393166,0.24655800407523076,0.701592000370122,"[-1.5590498237377262, -1.0529459536686214]"
2.357295978866433,-0.9421391785231563,0.7737280417418995,0.017663589142144054,"[-0.9605872417191581, -0.5506027454611844]"
1.7498439242562553,-0.7787827800948434,0.5792697890139304,0.17546715995471418,"[-1.057221091949227, -0.6688423347402891]"
1.214962588261815,-1.0825959694668585,0.9278878591539388,0.7335123208272923,"[-0.3386748199919092, -0.9943010950588119]"
1.377039132846124,-0.7156108295551337,0.7887588277874031,0.7516330813373007,"[-0.7783122514816463, -0.729022102324821]"
1.3584774117297445,-1.048256244826001,0.39681050935958284,0.3003328677596414,"[-0.7271629663209331, -0.9699035429884711]"
2.3838917284649765,-1.0499035161937755,0.7082121883269051,0.48904055014726366,"[-1.115371411469817, -0.613714506084525]"
1.5132788322877178,-1.0029348606395332,0.6187077311936519,0.9994951643448439,"[-0.9493428206377323, -0.8951188824107132]"
2.1990697390928378,-0.8154844847267382,0.7535394222643047,0.3846203664770588,"[-1.0462126894856756, -0.547046788390254]"
2.3274952949931995,-1.022576954470542,0.9255431767191085,0.9989839556028275,"[-0.9477865937406895, -0.5901753377839997]"
1.359322881347706,-0.9976476757247378,0.047064976980803475,0.2765332090033723,"[-1.7620042168475751, -1.2140466465498234]"
2.327946772278254,-0.944952901727739,0.7729710579131644,0.154149165173041,"[-0.978628489603364, -0.5616235429750834]"
1.582044290725466,-0.8411956265057154,0.10188569773319145,0.5603540181213424,"[-2.845129156760162, -1.1978239380683076]"
1.2678438950298103,-1.028370525392784,0.8536058382329033,0.346451441481578,"[-0.3517550087239531, -0.9138806410050274]"
2.366230377776824,-0.9888545592353534,0.14679846879561198,0.6309333243509162,"[-4.096643678834375, -1.0591619784679362]"
1.5783854763229739,-1.1865623803571153,0.9550013021929962,0.12401268583482628,"[-0.4462282745596748, -0.8564714191991887]"
2.4065934536456592,-0.836447287480222,0.30499514694180174,0.22005549306482886,"[-2.3224889616712074, -0.7050132261522697]"
2.318389222061407,-0.9025612480616845,0.41677545401566407,0.13255325812940066,"[-1.6916808877341791, -0.6595732187906324]"
1.8430972644569428,-0.6584464615411075,0.5013689685615743,0.5914466429449151,"[-1.4513080255837985, -0.648907914183673]"
1.5385403572503,-1.2489527279968415,0.6226775622647094,0.6049079099657269,"[-0.7022018723346755, -0.9808277863455358]"
2.228210116430529,-0.9033125742691035,0.9507875447658389,0.37786768132955095,"[-0.8326009527797161, -0.5438005430634085]"
1.553356932437595,-1.0447449582538455,0.9470059429221452,0.7750369513616167,"[-0.6296547267720949, -0.8227113890168534]"
2.252554511945034,-1.1723866981436848,0.813760067344216,0.9230230238426271,"[-1.0001731096583661, -0.684930580513292]"
1.2424431375101537,-1.1648783338361546,0.19126052169887275,0.015239109228967984,"[-0.36259989174005214, -1.0456677052975296]"
1.843854000061673,-1.0923831415523757,0.5882880141461513,0.45002708062412533,"[-1.0338688568523369, -0.8001287302751788]"
1.3372419178062307,-1.1625761453133734,0.31475571802760605,0.11040215181846091,"[-0.5655341871165789, -1.0260266500380173]"
1.9253157619025263,-0.6558776384369909,0.1810538570548209,0.8965658813914418,"[-3.3410661848968317, -0.9834147721237477]"
2.264277837985789,-1.0609554561995482,0.4337029911129845,0.6774984326208602,"[-1.713848282528544, -0.7489153162123882]"
2.2082384947699776,-0.6378571463965252,0.37448150277592773,0.5317728393108644,"[-2.056829663421731, -0.6338503460109617]"
1.8684109913705762,-1.0088242101511216,0.8686443971401048,0.1192762548553864,"[-0.712119371745604, -0.6811070960823445]"
1.3148504814350206,-1.0776112856678204,0.753925465147591,0.01281481214208946,"[-0.31350459877675363, -0.9078835184198695]"
1.3018028651556406,-0.892026277090338,0.7306375224904093,0.8684221682535559,"[-0.6802284269188215, -0.8787642967636076]"
1.6620576529813667,-0.9238504415826203,0.742469779537471,0.3920101831689624,"[-0.8028923407530257, -0.7347734626316164]"
1.3430767311095855,-0.9992734586724498,0.2914747340815139,0.2819779383241314,"[-0.8894848180283369, -0.9893195650986835]"
1.8261181639297388,-0.67313017441174,0.17852272780518752,0.05020619062462994,"[-2.6027573136435658, -0.8965314244424128]"
2.1919763572202977,-1.199830795069507,0.07052161843718663,0.788539251366656,"[-5.479317648681655, -1.4732502492888209]"
2.0719010254347308,-0.7801385833464409,0.20212422141665198,0.07540465077404568,"[-2.723298501360859, -0.8633753651707976]"
2.0277731015650344,-0.707805618434595,0.5100881710467069,0.19681014175984946,"[-1.384298499980139, -0.6019113454674061]"
1.4624239763306304,-1.0672424249395636,0.5550085972805049,0.8178770062905577,"[-0.8731658061165238, -0.9509257469006387]"
2.3253084105183794,-1.0354608443155702,0.4984883248171533,0.5964984391008933,"[-1.5353522035749736, -0.6898629461382062]"
2.3591007739205736,-1.0383261894252123,0.023392162837107322,0.4585448850920141,"[-8.882684512838201, -1.8347701668776115]"
1.3271572229635278,-0.6811108457945522,0.7804332389506107,0.7326679491008316,"[-0.7640125530972413, -0.7264365206793013]"
1.5037343671785637,-1.1188904412687963,0.9350168139044932,0.7492050987607178,"[-0.5682119476390424, -0.8840337747277739]"
1.8777058522925225,-1.106445626088446,0.9289722305825685,0.3937058499902186,"[-0.6970959447827474, -0.7267617732369391]"
1.4962785305940665,-1.1103604087281511,0.9771937868143189,0.7590678187019978,"[-0.5484903319427898, -0.8778560734551728]"
2.388143072955865,-0.7895149236505243,0.5437266859424625,0.32187178899974045,"[-1.4549602100137276, -0.5562571572634869]"
1.21850288834835,-1.1624311421866274,0.15619195193439506,0.6881519586642116,"[-0.7827172103577197, -1.1919084058410414]"
1.310825613971242,-0.7223704496604344,0.6261206097356469,0.6533396437361383,"[-0.8288159927110581, -0.7852743963378603]"
1.9525841991568487,-0.9919564331604244,0.2969449957414475,0.46634139336500813,"[-1.9742264355740913, -0.8825203964223535]"
1.7418568760158823,-1.039205221887269,0.8709650743260473,0.47820849673382515,"[-0.7163560916487148, -0.7489353834370127]"
1.5328840617503194,-0.7186791953684722,0.8121599084041491,0.889837850135724,"[-0.8863949453104079, -0.6830219074174114]"
1.2207305220623357,-0.798504125552693,0.8030513569249319,0.8974095536049833,"[-0.6271763938185606, -0.8444170327849143]"
1.882327483138043,-0.6941457519090259,0.05916026452074019,0.2650577479597801,"[-4.759660783190988, -1.3053462223410546]"
1.8696621325858158,-1.1795311645009023,0.16740575723111495,0.8779937895599492,"[-2.802059834170978, -1.1859862020292482]"
2.1907946586427203,-0.6854202264649333,0.029568730176695368,0.476130071265233,"[-7.993491331106097, -1.6643051553800536]"
1.4449669769354985,-1.1361213507849433,0.05691933943938676,0.7615862586853152,"[-2.3247825181472677, -1.3821796208576484]"
2.2188088646643265,-1.0595375299492453,0.03246831946620565,0.6478472415656442,"[-7.486995662906271, -1.7273525424443124]"
1.620784407529874,-0.9598027471692981,0.4090603270894959,0.11953453536288683,"[-1.098267560502902, -0.8431676418876992]"
1.2130558533307687,-0.8189431717624434,0.9807540349041289,0.6947188794124318,"[-0.47103495682531715, -0.8189326572994607]"
1.374674491273453,-0.8653058054131336,0.7561794096799489,0.7644894217097609,"[-0.7158066599316714, -0.822329454150059]"
2.4026857134348556,-1.1124956837205249,0.9548623302416168,0.7992138147346058,"[-0.8858985242917992, -0.5995898448098417]"
2.0408520218989317,-0.8759681066285273,0.9747658689868743,0.3031041620947801,"[-0.7650242792211409, -0.5680605306208139]"
1.7110840669464646,-1.129311805310505,0.15145196478237766,0.12109381649305895,"[-2.04643226734895, -1.1029821905160662]"
1.9446163103750163,-0.9868093046627372,0.3616937592787043,0.6681092620130543,"[-1.7794529469010276, -0.8463909280428994]"
1.4848185773723594,-1.128804243463369,0.08510681816219656,0.8304598542225626,"[-2.348301519936521, -1.3460167791265352]"
1.7996872226595964,-1.0715832907893814,0.4207443044841426,0.051189707520049144,"[-1.1735700406968674, -0.8369593207280728]"
1.3009843939818253,-0.6391588263765359,0.4277750517848977,0.9620305663327999,"[-1.2732568917615394, -0.8537871827763914]"
2.3194792479088306,-0.6674367047252536,0.7063195162632611,0.47047781300006,"[-1.1973115924789102, -0.47894975368042186]"
2.3455131541482763,-1.2435546710739378,0.3383597576309424,0.3569442310671582,"[-1.9488129388042144, -0.8379320575644106]"
1.4866452263662582,-1.2430580688457555,0.34660399394197894,0.5946182564947006,"[-0.9818877832041737, -1.0807837990896183]"
1.8102478370751678,-1.0500478891402347,0.08490111627975638,0.5016837428266666,"[-3.546843691973057, -1.3057729638534046]"
1.7173282120658402,-0.7474714014021425,0.14334290035327635,0.3264724685920145,"[-2.788262614883789, -1.0366238278813003]"
2.3173468632505494,-1.0048341372538674,0.9202832228486221,0.5817913029735485,"[-0.887801009780084, -0.5755155437822983]"
1.7322772387232315,-1.0054893426583362,0.7586686154416915,0.8850329445634079,"[-0.9119071081294541, -0.7754261309698237]"
2.2696707365631927,-0.692161361470521,0.7716491838599456,0.14205156156443333,"[-1.0262294949398298, -0.47243385417352085]"
2.0125678816217647,-1.1084935417797215,0.09141770216568801,0.2950716726361663,"[-3.8864773339719516, -1.2660522699337433]"
1.9299185430554284,-0.8879551309434761,0.003133518029618254,0.9897233635463125,"[-8.14044355514091, -2.022426735468592]"
1.7477783169425374,-0.9976756264615986,0.3006261797528107,0.3357246662233787,"[-1.6267870716755632, -0.9155769738372099]"
2.3839419106197246,-1.0351893657264133,0.030707616977448615,0.35660607800819333,"[-8.271411092091244, -1.7193610057220368]"
1.5754070318180138,-0.9810167413319657,0.7151709699987526,0.4956289725219145,"[-0.7688021540509914, -0.8034592808739882]"
2.0505296462304723,-0.735556063213872,0.16750295444646213,0.6696488325903283,"[-3.491398987190942, -0.9893758675923052]"
1.7598485785814866,-0.6371525237725869,0.09364784746742094,0.9279771911502707,"[-4.267304039616956, -1.2601825818193761]"
2.4146853692819183,-0.9240312355518846,0.1719949484096096,0.49439015223607763,"[-3.7090121470534756, -0.9516031095336409]"
1.2772112293454883,-1.011845076463697,0.7720798377423628,0.6031689125003628,"[-0.47411715552219763, -0.9297245074172265]"
2.2510017514266356,-1.1461332998449467,0.6928682023842524,0.5357414603680263,"[-1.0810195387749313, -0.6870430044070208]"
2.016201245849527,-0.9755739985800014,0.6420097640312765,0.1088023429572369,"[-1.0135362166349267, -0.6700622574579438]"
2.2049824044555626,-1.1700657816740376,0.7621338661910576,0.09870702760487238,"[-0.8847187970565642, -0.6792612550256695]"
1.3699706571726853,-1.1600589041800384,0.3782537446381178,0.5021712692436603,"[-0.751327191824683, -1.0499093230736465]"
2.340051064233849,-0.9957818938176795,0.7537984092494809,0.940326991275222,"[-1.1421176202177121, -0.6063174487989675]"
1.6838035562721938,-0.8257523326719625,0.4138333151899928,0.8694933384227539,"[-1.5521223693314679, -0.831835196606647]"
1.219042275536332,-1.199025378028963,0.919925737150021,0.257703551190436,"[-0.1518535799777146, -1.0297188637449846]"
1.5401351328312,-0.8251931971558639,0.5805964354606518,0.2900624218918243,"[-0.9059631286638316, -0.7536710560074201]"
1.8007655714929143,-1.1926421009515402,0.34437086350412005,0.7668712745536045,"[-1.5893749629976222, -0.9892097663575734]"
1.6042219078114166,-0.9234901832907545,0.10036905382578287,0.5239341673655401,"[-2.774673471873093, -1.2162960764910975]"
2.2662282065503256,-0.7130573944372733,0.600863702473383,0.8234645807509787,"[-1.4395114221090852, -0.549918775750432]"
1.8479889798993239,-0.6301015308615178,0.8837304380906734,0.15744054973095556,"[-0.8230406693205955, -0.5059282095593342]"
1.390109759491277,-0.9278435640150451,0.22276065481972207,0.5343857303720035,"[-1.3972726626738252, -1.0397618334235763]"
1.574492064657684,-1.1565230868134782,0.12640700082771594,0.9205701081492532,"[-2.3874869723267813, -1.2961835322213604]"
