"A[0,1]",b[0],x
0.40107436266793517,-0.8987806474493307,"[-1.3699656112174452, -0.9477435938398571]"
0.3563118153814599,-1.3072889121665223,"[-2.1594035929783866, -1.3744843365654096]"
0.38364009101977053,-0.6519296314405951,"[-1.0248823409266559, -0.6879159322142004]"
0.5092417736862267,-0.37840402536329976,"[-0.5231767581773888, -0.35411633074528265]"
0.24264890229518768,-1.0119897463923166,"[-2.038142211331401, -0.9905465590075906]"
0.6871697939053193,-0.48569217092519035,"[-0.5556462076985982, -0.40066681991303577]"
0.5315436763375915,-1.0343189347933925,"[-1.2622727498121293, -1.046811720788392]"
0.5984167062318961,-1.153936373462034,"[-1.2582088748076998, -1.1322915068186301]"
0.46272329675963175,-0.6792255231564058,"[-0.9442489537279252, -0.6953088953939429]"
0.44940068264891825,-0.87518019763008,"[-1.2301298479992075, -0.9111170559556035]"
0.6375164596286962,-0.8925170261788481,"[-0.9484388381944591, -0.836748256439791]"
0.5280040090808361,-1.0650175221648006,"[-1.3047248695490565, -1.0815305960522377]"
0.27654365477702436,-0.9434900940075265,"[-1.7898062909300663, -0.9614201267684601]"
0.720013592573571,-0.505750679787339,"[-0.5591940111215719, -0.40838320115747706]"
0.33718924376649545,-1.1694698084297899,"[-1.9992553148811312, -1.223519377545002]"
0.5686883716648385,-0.7750453568611352,"[-0.9178806369592811, -0.7517972956471358]"
0.6937024816552071,-0.8677322152880087,"[-0.86476992877525, -0.7789113234543692]"
0.51391638172608,-0.38602913618245915,"[-0.5301365248292877, -0.36060534061405264]"
0.5752956723008384,-0.9741366457453643,"[-1.1168915251746168, -0.9582633446399896]"
0.6125349686163426,-0.5406397944302415,"[-0.6416007912203324, -0.4860646256382452]"
0.3094462662129874,-0.7176789763645557,"[-1.2770842597889613, -0.7567664615418354]"
0.280337976690975,-0.4064561532961549,"[-0.7392944305387554, -0.45145948415051484]"
0.4155138909278466,-1.093346641524468,"[-1.6214825500659698, -1.1538918162170726]"
0.6846708902712761,-1.04084346260274,"[-1.0176848130499674, -0.9574686455529835]"
0.6566608472138373,-0.9747387222196155,"[-0.9978946838016479, -0.9090516915411513]"
0.6406582914427785,-0.4047035691087049,"[-0.5016818237701588, -0.33523064382954754]"
0.3603844561230666,-1.1098870774966667,"[-1.8180734778361434, -1.1697778610782519]"
0.5548775561077804,-1.2456807034630475,"[-1.446422222779139, -1.2580603791420886]"
0.27196054907063627,-0.9145263902409227,"[-1.747107853133451, -0.930563032520186]"
0.4840237564125478,-0.9957031381805592,"[-1.3153635046109118, -1.0282767073858519]"
0.2864568855936404,-1.1961503443047132,"[-2.242270298336235, -1.212166160899994]"
0.4749050867867606,-0.5848676541516973,"[-0.8058600717137349, -0.5891100917910528]"
0.7214815756191653,-0.39168497680442305,"[-0.49999998597658507, -0.3333333245133819]"
0.31066792186474573,-0.9154986739571583,"[-1.6350762257194313, -0.9542780156502635]"
0.44876228644407756,-0.37701061657129975,"[-0.5519963384632853, -0.3744218616481388]"
0.2549041976538275,-1.0627869251474404,"[-2.0993913470909566, -1.0512320913086466]"
0.2695275183877257,-1.0083524136048143,"[-1.9396585933089456, -1.0166060808367914]"
0.5843085858691116,-1.0993224408564588,"[-1.230005599529212, -1.0844370835832216]"
0.3197617425434937,-1.2830397062316834,"[-2.267055230711535, -1.3282990071070906]"
0.7004211404348647,-1.117130871511436,"[-1.058853302290184, -1.022601997366015]"
0.21808201759661552,-0.6981860506791341,"[-1.4434382409745963, -0.6956303951726449]"
0.5952623450877649,-1.2990209303683347,"[-1.4089882884936877, -1.2861254831376032]"
0.4759403461923272,-0.4068339378751491,"[-0.5757437273145702, -0.39681241965330555]"
0.6362600911959994,-0.48220011550015485,"[-0.5740434878795078, -0.41629033015797207]"
0.6320774308633867,-0.7621074870226221,"[-0.8346391623163237, -0.7057923586275153]"
0.29260933946950746,-0.38696590249682006,"[-0.6891528807671745, -0.43079473161551746]"
0.5238808538567247,-1.1269000327573844,"[-1.3852501341622716, -1.1499721137523269]"
0.2511968410794378,-0.5953324439050635,"[-1.1581493111526915, -0.6244520250228803]"
0.5406267760402348,-0.9956688534287819,"[-1.2009810230110156, -1.0006550891902055]"
0.670015571735586,-0.7489569211081374,"[-0.7876750069893138, -0.6727385134182905]"
0.5314789388493077,-1.1818276700599604,"[-1.4307928459867216, -1.2044384561236086]"
0.3233674148378291,-0.8616272776254104,"[-1.5032213457273087, -0.904581068583492]"
0.3802106342077023,-0.6440458222701457,"[-1.0180601474874746, -0.6801787151512749]"
0.3455157079583216,-0.37522893764728504,"[-0.6201712669448004, -0.4064472262954339]"
0.2571371592510749,-0.856482512603644,"[-1.6746281272896228, -0.8651925768058688]"
0.7269529040006958,-0.8606565141248846,"[-0.8277226560356619, -0.7528451369583594]"
0.38824696591142926,-0.8829067759594851,"[-1.3760405701974838, -0.9322463630829035]"
0.5904366982593611,-1.176134812555511,"[-1.2960184055653243, -1.1609475149181943]"
0.2656506247150626,-0.9794725637014895,"[-1.8952574522490455, -0.9860078633394369]"
0.4231065534380728,-1.1105864719031446,"[-1.6245591727473772, -1.1711780519237107]"
0.6069777983443183,-1.1150096851868148,"[-1.204129609136397, -1.0859206308547484]"
0.6484482030453782,-0.4535951461204537,"[-0.5430260769188581, -0.38246239986402525]"
0.4012478215392471,-1.0156025544219955,"[-1.5459978924440216, -1.072385286239817]"
0.5837436556564508,-0.5553399247751408,"[-0.6752040655329483, -0.5134267402720838]"
0.6429150022677144,-0.44726636778048484,"[-0.539462385870084, -0.3780087252579624]"
0.3027652230103812,-0.8311922895639703,"[-1.5017778537078101, -0.8674164976585823]"
0.3463671082481404,-0.4105616822697289,"[-0.6793799077259112, -0.44273952834576075]"
0.23384360256325112,-1.226043875230569,"[-2.5189997220762015, -1.1647011810548344]"
0.37579903469380876,-0.9422950185480311,"[-1.500720469516322, -0.9955497080602878]"
0.5114826457657499,-1.1458610371052271,"[-1.436608825074937, -1.1769023505184737]"
0.5693089645391847,-0.5151371853072549,"[-0.6433326640477042, -0.47702271073014185]"
0.44518978856932584,-1.013872462355787,"[-1.4293330144857188, -1.0618643259782046]"
0.228329654114467,-1.2699830899315498,"[-2.6355757304453182, -1.1919686900735498]"
0.2856954517509902,-1.044393474927392,"[-1.9547734689706524, -1.0651969727389783]"
0.4458176182512085,-0.839745296907658,"[-1.188793809196614, -0.874060182318743]"
0.552009370002777,-1.2483099024643007,"[-1.4561211666891716, -1.262708051574683]"
0.2747090456656015,-0.38536785427780984,"[-0.7043070816616747, -0.4321631294837315]"
0.2505813423537431,-1.0177381733337432,"[-2.022824768212375, -1.0052727778528572]"
0.36098072743592435,-0.49126525808654226,"[-0.7987234524433915, -0.5232157759603434]"
0.7176489159362978,-1.1299870840866044,"[-1.0456850952966488, -1.0229148175225813]"
0.36982931723148876,-0.6058925525992541,"[-0.9735203505775935, -0.6417028617324986]"
0.45925130237113987,-0.3840150608448901,"[-0.5555111585558464, -0.37822463104680404]"
0.6869520007512626,-0.6239598082616294,"[-0.670042210252887, -0.5390239774990581]"
0.2635051425967095,-1.2631641847318258,"[-2.468658558735947, -1.246796345870807]"
0.2515113601464425,-1.1887457921370461,"[-2.3686408760193243, -1.1609227398084856]"
0.26352007206803835,-0.37941683741911403,"[-0.7041976449449674, -0.42808698723595706]"
0.4205042744058157,-0.36660046797017415,"[-0.5538199662324129, -0.3731848915964144]"
0.6598439187136319,-0.7620270088491089,"[-0.8080306788960266, -0.6912374031434843]"
0.7239011596564553,-0.9935269519712929,"[-0.9325690449251273, -0.8847325828521311]"
0.42094581257704333,-1.121689182983249,"[-1.6469079109897409, -1.183465039941694]"
0.23222442806240626,-0.9823096306715579,"[-2.0111182656097304, -0.9512612700200219]"
0.2973157729019382,-0.48713536721419304,"[-0.871979391475344, -0.5280792358308269]"
0.28361067721359495,-0.7368059625169866,"[-1.3707051772592331, -0.7681690191893846]"
0.26649191866059807,-1.00813395487726,"[-1.9494239388211543, -1.013493111750147]"
0.4203283619162275,-0.8768534002975655,"[-1.293740299085691, -0.9208207888170145]"
0.5295006669847979,-0.462328962276929,"[-0.6106618687878111, -0.436513442591818]"
0.5347322817509188,-0.9828126774602189,"[-1.197503896053626, -0.990105156626364]"
0.7232886562374595,-0.4394959259392531,"[-0.5070019780505768, -0.34225125946937196]"
0.2886153408125391,-1.293071113976171,"[-2.4181644871779557, -1.3081809399640616]"
0.5445050663979062,-0.9889009034604471,"[-1.1862638212979513, -0.9913312227402821]"
0.6633368352425664,-1.2264888505197595,"[-1.207531943562693, -1.1597739190473488]"
0.3760222734443085,-1.1754437323058646,"[-1.8716387260173732, -1.2415401997178994]"
0.3681483678088957,-0.6355474793122785,"[-1.024147018659336, -0.673120890798794]"
0.5579403755874208,-1.2123412820159838,"[-1.4032172056822405, -1.2207170682847248]"
0.6239991846317368,-0.8882905535269281,"[-0.9613537592239386, -0.8402651523685084]"
0.24756005208021617,-1.2216699516298128,"[-2.452358809585463, -1.1844158597863066]"
0.4225241773542894,-1.0715157364611299,"[-1.5698644280688572, -1.1293309817085204]"
0.6270570527516439,-0.8796530882174586,"[-0.9494351137873158, -0.8295890496711772]"
0.6100047894130806,-1.2055430904489606,"[-1.2863061977230201, -1.1779437140123763]"
0.6492848480583705,-0.6238081632733818,"[-0.6945528367331963, -0.555768916173091]"
0.4895658928779282,-1.090899886983812,"[-1.4222812493855488, -1.1284045017083193]"
0.39356807218493384,-0.8507600319619211,"[-1.314111016442404, -0.8975357771432999]"
0.5425707644248424,-1.0345212358053493,"[-1.2406758836857712, -1.040979347116048]"
0.22861521146742456,-0.4626871628597553,"[-0.9189773363385235, -0.5019992089239491]"
0.2452988186814417,-0.6653878754385955,"[-1.313788268204427, -0.6848438808558787]"
0.4942782859533674,-0.7699070545841037,"[-1.0141548900583495, -0.7808373874559821]"
0.38917644916130995,-1.1018497417971111,"[-1.7131227227307182, -1.1646811501932457]"
0.43436411428894717,-0.6281280038869762,"[-0.9136607359959346, -0.6497284047868307]"
0.3475768777708018,-0.611177825990329,"[-1.0175124346840532, -0.6500734999743629]"
0.6765238385676315,-0.719283530520415,"[-0.7570449259058092, -0.639546291143914]"
0.42830701288561984,-0.721117057656558,"[-1.0544967280134214, -0.7515348897685356]"
0.4781477607272089,-1.0831198951229475,"[-1.4401654381808575, -1.1249189240466868]"
0.5092015217708192,-0.7133568707015755,"[-0.9242539314069739, -0.7137390534561674]"
0.4007313505659403,-0.5324019489869036,"[-0.8168063205672684, -0.5568853688459637]"
0.5837521502298619,-0.4887468681918396,"[-0.6071521331948546, -0.4434773181257075]"
0.5322493214027735,-0.9522416210781803,"[-1.167314285117695, -0.9587608857879971]"
0.5595257678044113,-1.2011002759790346,"[-1.3875299901389537, -1.207782565161095]"
0.2888897901259068,-1.1955791167553231,"[-2.2314691888922633, -1.2141356197090167]"
0.686374208720062,-0.7012192200907768,"[-0.7343458132879619, -0.6165700596350788]"
0.7079596779335902,-0.5231033996176736,"[-0.5775618035358423, -0.43002474097317]"
0.5055326466347418,-1.2161134228905581,"[-1.5358295649159037, -1.2554141387464013]"
0.5028322801055536,-0.8263775512266417,"[-1.0698673148886524, -0.8379114019458861]"
0.7127664788000312,-0.3968249119791553,"[-0.4999999858032511, -0.33333332428250356]"
0.6763178590405526,-0.3786426355330911,"[-0.4999999860082133, -0.33333332448137437]"
0.7200701918919352,-0.9815437917130648,"[-0.9275423559521929, -0.8754408630821945]"
0.4805374736077518,-0.49874052694525095,"[-0.6900917829590455, -0.4941837080483894]"
0.42740670647152,-0.5001611073178881,"[-0.740469707167136, -0.5143144145224583]"
0.2645430356936442,-0.6906874427806768,"[-1.3234032078633104, -0.7168995637722465]"
0.6286080551468164,-1.292207749769654,"[-1.3315025827610012, -1.253729954349483]"
0.6157330600953812,-0.6346522218543077,"[-0.7295066475548776, -0.5821727558390386]"
0.2740582051016546,-0.49802178575604455,"[-0.9255040232359643, -0.5386754276587478]"
0.7296357204715623,-0.6991446657573811,"[-0.7026035905238094, -0.5936395813737944]"
0.6928563950163624,-0.47916340324604667,"[-0.5481348212006135, -0.3920598259271124]"
0.2887559465147889,-0.7580558429083549,"[-1.399290914142774, -0.7905927061433528]"
0.3502602624872575,-1.037008717163655,"[-1.7292700630065718, -1.0915086581142224]"
0.5377598737576759,-0.5162225447447604,"[-0.6663294846944834, -0.4908364328545214]"
0.37780249300331376,-0.5865111970159002,"[-0.9306438966675168, -0.6198267111495823]"
0.3546300411794945,-0.5222991164514094,"[-0.8579539360298666, -0.5568624694671217]"
0.5564662892917588,-1.165858821810409,"[-1.3562639829687284, -1.1723643354291302]"
0.31846628472324123,-0.9235587003120648,"[-1.6272769087263284, -0.9654911969815247]"
0.45371099447108737,-0.8141955845872129,"[-1.1391465077689902, -0.8439690584434564]"
0.6462425346221545,-0.7322120381176982,"[-0.7939861507545585, -0.6678778033594032]"
0.6104165159046037,-0.47328638495798697,"[-0.5778141034485458, -0.4169737262639029]"
0.2940717049907598,-0.9373762287064954,"[-1.7244941452292641, -0.9674094935630436]"
0.37714112980585923,-0.4574116977726849,"[-0.7263694475973792, -0.4836659375483331]"
0.35261633544162735,-0.3746252798908549,"[-0.613444533728679, -0.4037730295593001]"
0.6514141897896738,-1.2815408246987368,"[-1.2773089270137137, -1.2249585464087784]"
0.3670146304534116,-0.3671913156150753,"[-0.5902170127528423, -0.39163799663423493]"
0.632373436830096,-0.7422554093228931,"[-0.8160097884780727, -0.6852222639395854]"
0.2846981562534514,-0.5728942648085631,"[-1.053776800202725, -0.6109534267628045]"
0.5933864574257656,-0.516169696368422,"[-0.6292542159781591, -0.4683893119050409]"
0.5497551768061328,-0.46702986029458265,"[-0.6037335280848035, -0.43375327114893597]"
0.3695259346101086,-0.7278360182188552,"[-1.170972266122696, -0.76993055293061]"
0.3416770342467023,-0.9805218837845134,"[-1.6594784936968616, -1.03093893375546]"
0.6742637639671304,-0.9216534227252337,"[-0.9304790511456461, -0.8444420698363219]"
0.3157413292785499,-1.042581954356911,"[-1.849894028362382, -1.0838538714946908]"
0.5846126543491904,-0.8178828576948084,"[-0.9423756088044314, -0.7887310533551561]"
0.31803992410421167,-0.4507047253725049,"[-0.7791270032793044, -0.48965349113973267]"
0.32447179471611226,-1.0861046417275149,"[-1.898346535489638, -1.13229001626634]"
0.5214417932047682,-0.9836880345627392,"[-1.2238003791328513, -0.9979268718602557]"
0.2494075693695431,-1.2907639235413264,"[-2.586178519536868, -1.249538151822332]"
0.3808355860036923,-0.5063143930771208,"[-0.7998012856610168, -0.5343825964215303]"
0.41229407752684766,-1.0615218144531346,"[-1.5838855006470467, -1.120237735620055]"
0.305180578180591,-1.2832606783950398,"[-2.3286760702581204, -1.316042812683419]"
0.2593898572533883,-0.7979262937179366,"[-1.5504741101992983, -0.813143910879787]"
0.6294565264300631,-0.581890387440927,"[-0.6698179003636686, -0.5215597838328834]"
0.29220327453317235,-0.5462430014156403,"[-0.9906795552457919, -0.5858060934728831]"
0.602297341204409,-1.2498773278938737,"[-1.3451246466906335, -1.2296535348312494]"
0.6255203387485254,-1.1505360226379002,"[-1.2050751238555368, -1.1099528463593762]"
0.5691246135143951,-0.6373456932024176,"[-0.7722356024612727, -0.6061580725759065]"
0.41600869267701296,-0.8896660354774734,"[-1.321986698621902, -0.9354749818179713]"
0.46305902151368866,-1.2594518551184202,"[-1.711099087706521, -1.3208569685465767]"
0.6925141948515159,-0.8744986635891748,"[-0.8714911713160769, -0.786344212236773]"
0.3748191603390834,-1.0071937697535647,"[-1.6069876682339568, -1.0639608732490307]"
0.3135390784223924,-0.9596103048125832,"[-1.7068038818544338, -0.9996180450925993]"
0.44813119923460176,-0.5602549481169751,"[-0.8026125807803725, -0.5721274551142903]"
0.703540429094421,-0.4657118161289427,"[-0.5335149637936266, -0.3748535189079657]"
0.3885401751285253,-0.7043793888425096,"[-1.09831078160942, -0.7426828032063333]"
0.5730261016063776,-0.5128229968087635,"[-0.6384988981570158, -0.4730834537301178]"
0.31965124328228894,-0.9584303387750651,"[-1.6863182319212033, -1.0010759199557608]"
0.4853280587913621,-0.8293842011931057,"[-1.1028893371937067, -0.8485672870574325]"
0.40004952313233866,-0.5454188775243616,"[-0.8373220838835005, -0.5709571694242217]"
0.7141878755474617,-0.41898268342850076,"[-0.49999998529488915, -0.3333333236451242]"
0.5145678946580633,-0.5122804856674712,"[-0.6792746839661414, -0.49577338625193146]"
0.39697730441117074,-0.5881195061465221,"[-0.9061825696817122, -0.6172680078483704]"
0.6316175480329582,-0.4338456272523387,"[-0.5314571479288671, -0.36832019632451046]"
0.22067889635722923,-0.7495986424556162,"[-1.548216981686035, -0.7406605895148876]"
0.6516531155286462,-0.5633433976489687,"[-0.6392334468357329, -0.4931019579880573]"
0.7296044191807551,-0.721024845701846,"[-0.7192507285257246, -0.6150158429802249]"
0.5506042626544557,-1.2045595981530048,"[-1.411544345239145, -1.2171228430021768]"
0.27082552096424056,-0.6186693786946964,"[-1.1678371040506224, -0.6518202616106936]"
0.27788477245055876,-0.42160846006203384,"[-0.7714512112748517, -0.46616085584585026]"
0.2388869217662992,-1.1563348861783247,"[-2.352294148587536, -1.112506165807163]"
0.6350869408422785,-0.9814029784893021,"[-1.0330596456777403, -0.9294626178511382]"
0.32330575872700984,-0.5450251563849104,"[-0.9406913273791052, -0.5842210645109218]"
0.3406109332753853,-0.6030867503740913,"[-1.0151096861298916, -0.6422844542512708]"
0.20867192345565336,-0.7070626304008754,"[-1.4844788227293284, -0.6950777840158429]"
0.5779304307960347,-1.2333487293119059,"[-1.380699086186169, -1.22959450080736]"
0.6146855549285717,-0.812485465682615,"[-0.9006902840765773, -0.7670371880595441]"
0.2410593179600648,-0.3829786882692968,"[-0.7356448925070987, -0.43335949075694086]"
0.722029390765002,-0.7010476403154877,"[-0.709064937093459, -0.5991409708214429]"
0.40604446350111584,-1.0936451718643831,"[-1.6496150810705297, -1.1553062677234553]"
0.4614376696716201,-1.2312464878204386,"[-1.6786277005092867, -1.2910149728779314]"
0.49467761629799,-0.74758601713943,"[-0.9859747870640163, -0.7566520480847915]"
0.25920067880018216,-0.9573667504439758,"[-1.8718351126768953, -0.9594705553202625]"
0.43958733584497767,-0.7385698035478305,"[-1.0602467619806004, -0.7669999573870493]"
0.48623005876329173,-0.4539837041102902,"[-0.6290826264976954, -0.44385338246168776]"
0.5020892074258673,-1.1742884918553538,"[-1.4940687586071597, -1.2122117175433462]"
0.6245203981857093,-1.302363983465742,"[-1.3493541524258243, -1.2673764269157124]"
0.597408652296118,-0.9431427193842539,"[-1.050823241147869, -0.9127823548535905]"
0.5305539246024981,-0.9376797143997417,"[-1.1537263445419448, -0.9440742123052913]"
0.5810151822497134,-0.5324525220420053,"[-0.653624742453429, -0.4905071188671243]"
0.4180694275296854,-0.8436953992781894,"[-1.2503846306402957, -0.8857462334754695]"
0.2582633783986632,-0.93210711776473,"[-1.8239051607788812, -0.9354091397108336]"
0.565656715518357,-1.3040317101448067,"[-1.4831821864029855, -1.3126393449701261]"
0.28441036586928314,-0.8013762901671186,"[-1.4927842376504192, -0.8305340751434308]"
0.6510274976324911,-0.769085375475815,"[-0.8224902064016022, -0.703031513225789]"
0.7066097456732239,-0.3845062534518437,"[-0.4999999860553534, -0.333333324588395]"
0.665735078721974,-1.1534835844696916,"[-1.1404275438112084, -1.084096422792359]"
0.6147344760026696,-0.4487464088308379,"[-0.5522362262355475, -0.389877894309403]"
0.4794746331114065,-1.1771095894086785,"[-1.5568896450811063, -1.2256659146049573]"
0.49129003486872375,-1.2846047508712626,"[-1.6591902895547903, -1.3361560459762825]"
0.36022274465839904,-0.5962114718574991,"[-0.9724807993438708, -0.633033350873368]"
0.5287750244658631,-0.8741103951671383,"[-1.08390906916948, -0.8770186770766165]"
0.4107437766989801,-1.1617507870183021,"[-1.7365931009791236, -1.2277281696110316]"
0.7078816231110693,-0.6001362371032886,"[-0.6386844125244359, -0.5062033596190246]"
0.29386507647684357,-0.9125591733855059,"[-1.678351284813398, -0.9430867310992506]"
0.5699980825714417,-0.7640338246020855,"[-0.9046846439370206, -0.7395161866887182]"
0.39647559513609987,-1.0407636601375259,"[-1.5975144516637698, -1.0995616173447638]"
0.5994065679736379,-0.5001522506111222,"[-0.6098146674252111, -0.44924130766976667]"
0.3531841848745753,-0.688926761749102,"[-1.138363709481799, -0.7303428438150116]"
0.2582889503096308,-1.1848614312986985,"[-2.333337834895751, -1.1671677192659244]"
0.5822403745630447,-1.256959140135987,"[-1.3954798417218401, -1.2514325208243176]"
0.4621529179079186,-0.9341210929327098,"[-1.2827934006479356, -0.9703698487498079]"
0.2719083730561895,-1.1700800597909018,"[-2.2495450178616077, -1.171015317802968]"
0.6416987392020502,-0.9499119792541928,"[-0.9953507443218801, -0.8930593226153484]"
0.3648339466057283,-1.2145417707672386,"[-1.9741673374388473, -1.2803846182202268]"
0.23972985533519806,-0.6179196372560752,"[-1.2267902715968602, -0.6401385314318561]"
0.38850811699053245,-0.6262948315240799,"[-0.9771907909561657, -0.659788557058823]"
0.25756988680718557,-0.978552763498942,"[-1.9198054591323261, -0.9772881583807955]"
0.48407680697753014,-1.1864107487557833,"[-1.5562758441822229, -1.2337076442156616]"
0.6374078545939476,-0.6069391320274733,"[-0.6875378308559928, -0.5438263706059765]"
0.47037596841176627,-0.3761050755312434,"[-0.5390712820264839, -0.3656952517895102]"
0.47534522968114007,-0.5846673565498381,"[-0.8051230575748787, -0.5887302437856844]"
0.7029223961445997,-1.0813508043269953,"[-1.026764229289336, -0.9853446342853461]"
0.4904323848887322,-0.5428097084321626,"[-0.7369106064449622, -0.5379283805110484]"
0.4880469809340554,-0.7101772532189736,"[-0.9488549929379558, -0.7190773181103288]"
0.5120687036654644,-0.38458772763607424,"[-0.529273863832968, -0.359729432671411]"
0.6576864538043321,-0.6214937600367753,"[-0.6867680609950003, -0.5496315451998549]"
0.7011783848208014,-0.4521372934994812,"[-0.5233960508981544, -0.3622203405175899]"
0.4667993053726902,-0.852238097001719,"[-1.1655407151853399, -0.8803950226500448]"
0.5083853502083234,-0.7894047746275512,"[-1.01654091394736, -0.795745470876107]"
0.2962700497650043,-1.1451566530957251,"[-2.1075858407046866, -1.172007749335947]"
0.4444507267419992,-0.460822757472414,"[-0.6698345063095857, -0.46625048494523835]"
0.5773131297574127,-0.685852023963271,"[-0.8149878598875941, -0.6535446753540893]"
0.38027031170505704,-0.6376287611944297,"[-1.0078295117917058, -0.6733825887537264]"
0.2524458295427808,-1.0633745864557327,"[-2.109415084312774, -1.048764310378852]"
0.35958309012317896,-0.5284737750793835,"[-0.8617374803377821, -0.5623801411913772]"
0.5868864295797147,-1.3073942300348396,"[-1.4364106162638022, -1.3010581266628507]"
0.7152126335857646,-0.7595234027298327,"[-0.759368031062493, -0.6599836154590635]"
0.41096384150606585,-0.9851210773018835,"[-1.4746138215717064, -1.0386232100546264]"
0.6679554607660659,-0.5964912603444005,"[-0.6585072082828608, -0.5197685482757648]"
0.6913005041581615,-1.2483035176741257,"[-1.1790909201262325, -1.159992083509249]"
0.576905721343893,-1.0528504446943856,"[-1.1958440033627964, -1.0402174216079427]"
0.286651951921319,-1.0046841594394371,"[-1.875599955597813, -1.027683475829508]"
0.3546812984297029,-1.30512515426312,"[-2.1623483771182173, -1.3715591057113008]"
0.6535563535118877,-0.9518705518458224,"[-0.9817395610658329, -0.8877379261216894]"
0.2720078533478857,-0.4311356410685032,"[-0.7970579694260347, -0.47561672254360876]"
0.2726046276299016,-1.2455404806972654,"[-2.394916945929276, -1.242942599314487]"
0.6167959188802521,-0.8432612136210712,"[-0.9276225738253112, -0.7977775712557393]"
0.39433591144246105,-0.4950078500470472,"[-0.7671054397167121, -0.5188062635087924]"
0.26521197269256136,-1.2656808214276356,"[-2.466308772133673, -1.2516158478606603]"
0.592527449590697,-0.7045622718394691,"[-0.8187666689101386, -0.6659261281947757]"
0.2085408403595651,-0.8406956338547428,"[-1.7783680039250234, -0.802771597998308]"
0.3408996289105331,-0.8310208390323828,"[-1.4054493318854753, -0.8768616231718903]"
0.633301427367114,-0.867428308946582,"[-0.9305062676946247, -0.8134219509752055]"
0.26780773985549633,-1.1331221224770893,"[-2.1925566992232515, -1.131507785285534]"
0.6511064621978038,-0.5492549467673977,"[-0.6270287259977635, -0.47897491952408683]"
0.555901484573629,-0.7837968386146587,"[-0.9434509205285914, -0.7674184174271687]"
0.619300025795664,-1.1830260834706419,"[-1.2469906868947884, -1.1479396178810444]"
0.4723592893079566,-0.9105708647878751,"[-1.2308167044726692, -0.9412056957016178]"
0.4301141707484356,-0.719306612579772,"[-1.0489206831548832, -0.7490762112588845]"
0.2790984940159663,-0.7913994706729867,"[-1.4870192043498782, -0.818414674619868]"
0.6953658643625499,-0.5533927676372677,"[-0.607561552789466, -0.4650382161224103]"
0.6050558477988013,-0.9410297766704931,"[-1.0375507048344286, -0.9060586317206746]"
0.42796569029443515,-0.9030141640709756,"[-1.3145070261073113, -0.9471451716195803]"
0.57791159985973,-0.48982482066200483,"[-0.6116053899108583, -0.4469071055211539]"
0.5822652656174966,-1.067396095230089,"[-1.2011195356038373, -1.0521935057744043]"
0.698983372880971,-1.1863244941311575,"[-1.1166879082081056, -1.0923717322212163]"
0.23880363965907975,-0.8163512164936625,"[-1.6428678848180154, -0.8139163789915221]"
0.5727843533703686,-1.1239925167499916,"[-1.2777437309424935, -1.1177722593884736]"
0.3222707981389602,-0.8098147283247532,"[-1.4138214523606474, -0.8519109607735903]"
0.7049763660089623,-1.0824730144864247,"[-1.0249737642324763, -0.9850271855018662]"
0.3609487506123532,-1.281740912784842,"[-2.098858830864944, -1.3495519221019614]"
0.44558632376907764,-0.8474446969916755,"[-1.199816040915063, -0.8824279901363372]"
0.5924153109250175,-1.2961522382311568,"[-1.412492845439191, -1.2852243184410965]"
0.4600171482781941,-0.6635040689617474,"[-0.9271223210780334, -0.6793187241932035]"
0.530279368593032,-0.4512724575602025,"[-0.5975266936938328, -0.4244000552539381]"
0.42330290846687535,-1.247539486824382,"[-1.8212946346413197, -1.3182112415093645]"
0.6054583708767945,-0.8666099441240013,"[-0.9643009784731452, -0.8283449076328593]"
0.3078492284073863,-0.6330317197672202,"[-1.1253532992576698, -0.6723296591278929]"
0.2432770373884941,-1.2367758510916824,"[-2.5015722895725334, -1.1907735916458861]"
0.5794842822599813,-0.8605830113298869,"[-0.992957838469713, -0.8363506151553158]"
0.4727567265484722,-0.41500089589749034,"[-0.5882166366232918, -0.4067711378544726]"
0.688486797138633,-0.7655165409182585,"[-0.7857720999241365, -0.6797883674068144]"
0.5227438615736827,-0.9322441869243433,"[-1.1614463066789036, -0.9421899205867925]"
0.7136517211805453,-0.651423693289149,"[-0.6758181225183205, -0.5542768849517501]"
0.5566682691587557,-0.9290450528314015,"[-1.0996044766547932, -0.9210835581969419]"
0.6619547378808567,-0.6596050484970786,"[-0.7170552796878478, -0.5863388946273046]"
0.48132031201770464,-0.8510702143463204,"[-1.1373881777734731, -0.8735520979631333]"
0.6498485974434024,-0.7351966611669695,"[-0.7934186088068645, -0.6690951322660907]"
0.4966847350674001,-0.9597554195942127,"[-1.2440283254523723, -0.9840647196060825]"
0.4635730635331222,-1.0010599154304667,"[-1.368199339714455, -1.0420442395764387]"
0.4917193645599285,-0.8154630983020617,"[-1.0746917769497148, -0.8309372229450042]"
0.7202753678141594,-0.954270045651674,"[-0.9062097979539011, -0.8485387443009536]"
0.47246230432092096,-0.5867947939230951,"[-0.8110278708626008, -0.5920938102875217]"
0.412613577682505,-0.3778590383070052,"[-0.5752115812726253, -0.38797950052852764]"
0.501067851992337,-0.4740155076043042,"[-0.6434070635449949, -0.45986480371259414]"
0.520169674380301,-1.2072387365622372,"[-1.4877184208677905, -1.238043883429399]"
